id,pokemon,type,species,height,weight,abilities,ev_field,catch_rate,base_friendship,base_exp,growth_rate,egg_groups,gender,egg_cycles,hp_base,hp_min,hp_max,attack_base,attack_min,attack_max,defense_base,defense_min,defense_max,special_attack_base,special_attack_min,special_attack_max,special_defense_base,special_defense_min,special_defense_max,speed_base,speed_min,speed_max,inserted_date
4c8a1ccc-9e70-44e5-80bc-67f6ec3ba741,Silcoon,Bug,Cocoon Pokémon,0.6 m (2′00″),10.0 kg (22.0 lbs),1. Shed Skin,2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),72,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",50,210,304,35,67,185,55,103,229,25,49,163,25,49,163,15,31,141,2024-04-26 17:43:06.472000
804050cc-13f8-47d0-92be-f5b953627e14,Silicobra,Ground,Sand Snake Pokémon,2.2 m (7′03″),7.6 kg (16.8 lbs),"1. Sand Spit, 2. Shed Skin, Sand Veil (hidden ability)",1 Defense,"255 (33.3% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Dragon, Field","50% male, 50% female","20 (4,884–5,140 steps)",52,214,308,57,107,234,75,139,273,35,67,185,50,94,218,46,87,210,2024-04-26 17:43:06.472000
e20ffc0b-28bf-41d1-93a3-ee679ac833b6,Silvally,Normal,Synthetic Pokémon,2.3 m (7′07″),100.5 kg (221.6 lbs),1. RKS System,3 HP,"3 (0.4% with PokéBall, full HP)",0 (lower than normal),257,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",95,300,394,95,175,317,95,175,317,95,175,317,95,175,317,95,175,317,2024-04-26 17:43:06.473000
1a841651-42e4-4528-94fe-8f02142f72f0,Simipour,Water,Geyser Pokémon,1.0 m (3′03″),29.0 kg (63.9 lbs),"1. Gluttony, Torrent (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:43:06.473000
e3fe7428-3998-4ec6-b02f-9727a4a028ef,Simisage,Grass,Thorn Monkey Pokémon,1.1 m (3′07″),30.5 kg (67.2 lbs),"1. Gluttony, Overgrow (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:43:06.473000
d90f5098-c136-43a3-8ac0-ce19b04468c5,Simisear,Fire,Ember Pokémon,1.0 m (3′03″),28.0 kg (61.7 lbs),"1. Gluttony, Blaze (hidden ability)",2 Speed,"75 (9.8% with PokéBall, full HP)",50 (normal),174,Medium Fast,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",75,260,354,98,180,324,63,117,247,98,180,324,63,117,247,101,186,331,2024-04-26 17:43:06.473000
0b209c58-cdbd-49bb-af22-3b4cdf1fa189,Sinistcha,"Grass, Ghost",Matcha Pokémon,0.2 m (0′08″),2.2 kg (4.9 lbs),"1. Hospitality, Heatproof (hidden ability)",2 Sp. Atk,"60 (7.8% with PokéBall, full HP)",—,—,Medium Fast,"Amorphous, Mineral",Genderless,—,71,252,346,60,112,240,106,195,342,121,222,375,80,148,284,70,130,262,2024-04-26 17:43:06.474000
ee3feeb6-99fd-41f4-a869-c6a7a742d612,Sinistea,Ghost,Black Tea Pokémon,0.1 m (0′04″),0.2 kg (0.4 lbs),"1. Weak Armor, Cursed Body (hidden ability)",1 Sp. Atk,"120 (15.7% with PokéBall, full HP)",50 (normal),62,Medium Fast,"Amorphous, Mineral",Genderless,"20 (4,884–5,140 steps)",40,190,284,45,85,207,45,85,207,74,137,271,54,101,227,50,94,218,2024-04-26 17:43:06.474000
2ed24d5b-f4e2-4c21-9235-fa51ed9e37d4,Sirfetch'd,Fighting,Wild Duck Pokémon,0.8 m (2′07″),117.0 kg (257.9 lbs),"1. Steadfast, Scrappy (hidden ability)",2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),177,Medium Fast,"Field, Flying","50% male, 50% female","20 (4,884–5,140 steps)",62,234,328,135,247,405,95,175,317,68,126,258,82,152,289,65,121,251,2024-04-26 17:43:06.474000
bf4f864b-1544-4298-beb7-265ef24c7bb8,Sizzlipede,"Fire, Bug",Radiator Pokémon,0.7 m (2′04″),1.0 kg (2.2 lbs),"1. Flash Fire, 2. White Smoke, Flame Body (hidden ability)",1 Attack,"190 (24.8% with PokéBall, full HP)",50 (normal),61,Medium Fast,Bug,"50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,65,121,251,45,85,207,50,94,218,50,94,218,45,85,207,2024-04-26 17:43:06.475000
434491b2-46fc-4b0e-8381-042b1c211595,Skarmory,"Steel, Flying",Armor Bird Pokémon,1.7 m (5′07″),50.5 kg (111.3 lbs),"1. Keen Eye, 2. Sturdy, Weak Armor (hidden ability)",2 Defense,"25 (3.3% with PokéBall, full HP)",50 (normal),163,Slow,Flying,"50% male, 50% female","25 (6,169–6,425 steps)",65,240,334,80,148,284,140,256,416,40,76,196,70,130,262,70,130,262,2024-04-26 17:43:06.475000
56f95575-0dbc-4346-889f-77f8479c85c0,Skeledirge,"Fire, Ghost",Singer Pokémon,1.6 m (5′03″),326.5 kg (719.8 lbs),"1. Blaze, Unaware (hidden ability)",3 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),265,Medium Slow,Field,"87.5% male, 12.5% female","20 (4,884–5,140 steps)",104,318,412,75,139,273,100,184,328,110,202,350,75,139,273,66,123,254,2024-04-26 17:43:06.475000
c266db19-6555-4f22-93c2-3de3b4a299bb,Skiddo,Grass,Mount Pokémon,0.9 m (2′11″),31.0 kg (68.3 lbs),"1. Sap Sipper, Grass Pelt (hidden ability)",1 HP,"200 (26.1% with PokéBall, full HP)",50 (normal),70,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",66,242,336,65,121,251,48,90,214,62,116,245,57,107,234,52,98,223,2024-04-26 17:43:06.476000
2f46d733-203d-403d-b050-0c6283c83c5f,Skiploom,"Grass, Flying",Cottonweed Pokémon,0.6 m (2′00″),1.0 kg (2.2 lbs),"1. Chlorophyll, 2. Leaf Guard, Infiltrator (hidden ability)",2 Speed,"120 (15.7% with PokéBall, full HP)",50 (normal),119,Medium Slow,"Fairy, Grass","50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,45,85,207,50,94,218,45,85,207,65,121,251,80,148,284,2024-04-26 17:43:06.476000
f6d09735-785d-4800-9fd4-d23db7173c42,Skitty,Normal,Kitten Pokémon,0.6 m (2′00″),11.0 kg (24.3 lbs),"1. Cute Charm, 2. Normalize, Wonder Skin (hidden ability)",1 Speed,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Fast,"Fairy, Field","25% male, 75% female","15 (3,599–3,855 steps)",50,210,304,45,85,207,45,85,207,35,67,185,35,67,185,50,94,218,2024-04-26 17:43:06.476000
e373ee1a-db77-4de6-a7b0-92837f838586,Skorupi,"Poison, Bug",Scorpion Pokémon,0.8 m (2′07″),12.0 kg (26.5 lbs),"1. Battle Armor, 2. Sniper, Keen Eye (hidden ability)",1 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),66,Slow,"Bug, Water 3","50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,50,94,218,90,166,306,30,58,174,55,103,229,65,121,251,2024-04-26 17:43:06.477000
588ab848-2f1d-449f-8abd-20d98e01491d,Skrelp,"Poison, Water",Mock Kelp Pokémon,0.5 m (1′08″),7.3 kg (16.1 lbs),"1. Poison Point, 2. Poison Touch, Adaptability (hidden ability)",1 Sp. Def,"225 (29.4% with PokéBall, full HP)",50 (normal),64,Medium Fast,"Dragon, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,60,112,240,60,112,240,60,112,240,60,112,240,30,58,174,2024-04-26 17:43:06.477000
1e86a0e4-717c-4968-9734-79582d532cf6,Skuntank,"Poison, Dark",Skunk Pokémon,1.0 m (3′03″),38.0 kg (83.8 lbs),"1. Stench, 2. Aftermath, Keen Eye (hidden ability)",2 HP,"60 (7.8% with PokéBall, full HP)",50 (normal),168,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",103,316,410,93,171,313,67,125,256,71,132,265,61,114,243,84,155,293,2024-04-26 17:43:06.477000
2cefca0b-9edc-4f3c-af9a-cef62c8c53e4,Skwovet,Normal,Cheeky Pokémon,0.3 m (1′00″),2.5 kg (5.5 lbs),"1. Cheek Pouch, Gluttony (hidden ability)",1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),55,Medium Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,55,103,229,55,103,229,35,67,185,35,67,185,25,49,163,2024-04-26 17:43:06.478000
7a57d9ee-71fd-4a0c-90ba-4f6569666aa1,Slaking,Normal,Lazy Pokémon,2.0 m (6′07″),130.5 kg (287.7 lbs),1. Truant,3 HP,"45 (5.9% with PokéBall, full HP)",50 (normal),285,Slow,Field,"50% male, 50% female","15 (3,599–3,855 steps)",150,410,504,160,292,460,100,184,328,95,175,317,65,121,251,100,184,328,2024-04-26 17:43:06.478000
57a566ef-86ab-47ee-8a70-e28aff2acb45,Slakoth,Normal,Slacker Pokémon,0.8 m (2′07″),24.0 kg (52.9 lbs),1. Truant,1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),56,Slow,Field,"50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,60,112,240,60,112,240,35,67,185,35,67,185,30,58,174,2024-04-26 17:43:06.478000
ea9bb484-49fc-4e96-aa7e-4073a38608ef,Sliggoo,Dragon,Soft Tissue Pokémon,0.8 m (2′07″),17.5 kg (38.6 lbs),"1. Sap Sipper, 2. Hydration, Gooey (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),158,Slow,Dragon,"50% male, 50% female","40 (10,024–10,280 steps)",68,246,340,75,139,273,53,99,225,83,153,291,113,207,357,60,112,240,2024-04-26 17:43:06.479000
c85b8545-3229-4f1c-9c10-53e7c6d4198a,Hisuian Sliggoo,"Steel, Dragon",Snail Pokémon,0.7 m (2′04″),68.5 kg (151.0 lbs),"1. Sap Sipper, 2. Shell Armor, Gooey (hidden ability)",2 Sp. Def,"45 (5.9% with PokéBall, full HP)",35 (lower than normal),158,Slow,Dragon,"50% male, 50% female","40 (10,024–10,280 steps)",58,226,320,75,139,273,83,153,291,83,153,291,113,207,357,40,76,196,2024-04-26 17:43:06.479000
829e0263-6b4a-4058-bb6b-487a85445c78,Slither Wing,"Bug, Fighting",Paradox Pokémon,3.2 m (10′06″),92.0 kg (202.8 lbs),1. Protosynthesis,3 Attack,"30 (3.9% with PokéBall, full HP)",0 (lower than normal),285,Slow,Undiscovered,Genderless,"50 (12,594–12,850 steps)",85,280,374,135,247,405,79,146,282,85,157,295,105,193,339,81,150,287,2024-04-26 17:43:06.480000
d4092726-65e9-43be-a2c8-ada7c605330e,Slowbro,"Water, Psychic",Hermit Crab Pokémon,1.6 m (5′03″),78.5 kg (173.1 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",2 Defense,"75 (9.8% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,110,202,350,100,184,328,80,148,284,30,58,174,2024-04-26 17:43:06.480000
2ebbe70e-4b49-462b-9325-b65a3ed15fa2,Mega Slowbro,"Water, Psychic",Hermit Crab Pokémon,2.0 m (6′07″),120.0 kg (264.6 lbs),1. Shell Armor,2 Defense,"75 (9.8% with PokéBall, full HP)",50 (normal),207,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,180,328,504,130,238,394,80,148,284,30,58,174,2024-04-26 17:43:06.480000
6ab04b3b-2d33-4212-a7e0-a133e4c13bac,Galarian Slowbro,"Poison, Psychic",Hermit Crab Pokémon,1.6 m (5′03″),70.5 kg (155.4 lbs),"1. Quick Draw, 2. Own Tempo, Regenerator (hidden ability)",2 Attack,"75 (9.8% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,100,184,328,95,175,317,100,184,328,70,130,262,30,58,174,2024-04-26 17:43:06.481000
d5719e0a-e08a-4a76-a7fb-369d8b6e08b0,Slowking,"Water, Psychic",Royal Pokémon,2.0 m (6′07″),79.5 kg (175.3 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",2 Sp. Def,"70 (9.1% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,75,139,273,80,148,284,100,184,328,110,202,350,30,58,174,2024-04-26 17:43:06.481000
ff66a611-b807-413b-82a5-879620f02f4b,Galarian Slowking,"Poison, Psychic",Hexpert Pokémon,1.8 m (5′11″),79.5 kg (175.3 lbs),"1. Curious Medicine, 2. Own Tempo, Regenerator (hidden ability)",2 Sp. Def,"70 (9.1% with PokéBall, full HP)",50 (normal),172,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",95,300,394,65,121,251,80,148,284,110,202,350,110,202,350,30,58,174,2024-04-26 17:43:06.481000
21d137db-de37-46ca-a53c-a9368583551a,Slowpoke,"Water, Psychic",Dopey Pokémon,1.2 m (3′11″),36.0 kg (79.4 lbs),"1. Oblivious, 2. Own Tempo, Regenerator (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",90,290,384,65,121,251,65,121,251,40,76,196,40,76,196,15,31,141,2024-04-26 17:43:06.482000
b5db5e95-9bb1-4616-ae62-8c68e15268ca,Galarian Slowpoke,Psychic,Dopey Pokémon,1.2 m (3′11″),36.0 kg (79.4 lbs),"1. Gluttony, 2. Own Tempo, Regenerator (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),63,Medium Fast,"Monster, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",90,290,384,65,121,251,65,121,251,40,76,196,40,76,196,15,31,141,2024-04-26 17:43:06.482000
7a725a4a-42a2-4332-9cd7-fe6394e75fa9,Slugma,Fire,Lava Pokémon,0.7 m (2′04″),35.0 kg (77.2 lbs),"1. Magma Armor, 2. Flame Body, Weak Armor (hidden ability)",1 Sp. Atk,"190 (24.8% with PokéBall, full HP)",50 (normal),50,Medium Fast,Amorphous,"50% male, 50% female","20 (4,884–5,140 steps)",40,190,284,40,76,196,40,76,196,70,130,262,40,76,196,20,40,152,2024-04-26 17:43:06.482000
b7550b6c-451d-4c8b-ad59-68bda315ceae,Slurpuff,Fairy,Meringue Pokémon,0.8 m (2′07″),5.0 kg (11.0 lbs),"1. Sweet Veil, Unburden (hidden ability)",2 Defense,"140 (18.3% with PokéBall, full HP)",50 (normal),168,Medium Fast,Fairy,"50% male, 50% female","20 (4,884–5,140 steps)",82,274,368,80,148,284,86,159,298,85,157,295,75,139,273,72,134,267,2024-04-26 17:43:06.483000
e836dcee-578b-47de-afdb-4ae3a3dfa78e,Smeargle,Normal,Painter Pokémon,1.2 m (3′11″),58.0 kg (127.9 lbs),"1. Own Tempo, 2. Technician, Moody (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),88,Fast,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,20,40,152,35,67,185,20,40,152,45,85,207,75,139,273,2024-04-26 17:43:06.483000
1848baec-22de-4208-85dc-dcfa41961fad,Smoliv,"Grass, Normal",Olive Pokémon,0.3 m (1′00″),6.5 kg (14.3 lbs),"1. Early Bird, Harvest (hidden ability)",1 Sp. Atk,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Medium Slow,Grass,"50% male, 50% female","20 (4,884–5,140 steps)",41,192,286,35,67,185,45,85,207,58,108,236,51,96,221,30,58,174,2024-04-26 17:43:06.483000
1efa582f-1f6d-4d67-85ed-59425a150b5b,Smoochum,"Ice, Psychic",Kiss Pokémon,0.4 m (1′04″),6.0 kg (13.2 lbs),"1. Oblivious, 2. Forewarn, Hydration (hidden ability)",1 Sp. Atk,"45 (5.9% with PokéBall, full HP)",50 (normal),61,Medium Fast,Undiscovered,"0% male, 100% female","25 (6,169–6,425 steps)",45,200,294,30,58,174,15,31,141,85,157,295,65,121,251,65,121,251,2024-04-26 17:43:06.484000
9c54810a-064b-4b08-97b6-87dbc28fb606,Sneasel,"Dark, Ice",Sharp Claw Pokémon,0.9 m (2′11″),28.0 kg (61.7 lbs),"1. Inner Focus, 2. Keen Eye, Pickpocket (hidden ability)",1 Speed,"60 (7.8% with PokéBall, full HP)",35 (lower than normal),86,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,95,175,317,55,103,229,35,67,185,75,139,273,115,211,361,2024-04-26 17:43:06.484000
e7a5f9e2-5531-4394-ad23-f578b3f7cd85,Hisuian Sneasel,"Fighting, Poison",Sharp Claw Pokémon,0.9 m (2′11″),27.0 kg (59.5 lbs),"1. Inner Focus, 2. Keen Eye, Pickpocket (hidden ability)",1 Speed,"60 (7.8% with PokéBall, full HP)",35 (lower than normal),86,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",55,220,314,95,175,317,55,103,229,35,67,185,75,139,273,115,211,361,2024-04-26 17:43:06.485000
2a1c9900-e3b9-483f-8874-51971753f9ab,Sneasler,"Fighting, Poison",Free Climb Pokémon,1.3 m (4′03″),43.0 kg (94.8 lbs),"1. Pressure, 2. Unburden, Poison Touch (hidden ability)",2 Attack,"20 (2.6% with PokéBall, full HP)",50 (normal),102,Medium Slow,Field,"50% male, 50% female","20 (4,884–5,140 steps)",80,270,364,130,238,394,60,112,240,40,76,196,80,148,284,120,220,372,2024-04-26 17:43:06.485000
16471ec2-051a-4930-bbfc-8e0297448003,Snivy,Grass,Grass Snake Pokémon,0.6 m (2′00″),8.1 kg (17.9 lbs),"1. Overgrow, Contrary (hidden ability)",1 Speed,"45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Field, Grass","87.5% male, 12.5% female","20 (4,884–5,140 steps)",45,200,294,45,85,207,55,103,229,45,85,207,55,103,229,63,117,247,2024-04-26 17:43:06.485000
14f1b854-a14a-4ff9-b42f-28f222e5630d,Snom,"Ice, Bug",Worm Pokémon,0.3 m (1′00″),3.8 kg (8.4 lbs),"1. Shield Dust, Ice Scales (hidden ability)",1 Sp. Atk,"190 (24.8% with PokéBall, full HP)",50 (normal),37,Medium Fast,Bug,"50% male, 50% female","20 (4,884–5,140 steps)",30,170,264,25,49,163,35,67,185,45,85,207,30,58,174,20,40,152,2024-04-26 17:43:06.486000
a46231bc-d224-465d-8bac-d2166f789df1,Snorlax,Normal,Sleeping Pokémon,2.1 m (6′11″),460.0 kg (1014.1 lbs),"1. Immunity, 2. Thick Fat, Gluttony (hidden ability)",2 HP,"25 (3.3% with PokéBall, full HP)",50 (normal),189,Slow,Monster,"87.5% male, 12.5% female","40 (10,024–10,280 steps)",160,430,524,110,202,350,65,121,251,65,121,251,110,202,350,30,58,174,2024-04-26 17:43:06.486000
bcc8db90-e49e-4a7e-b9f5-9d59cb54bbe3,Snorunt,Ice,Snow Hat Pokémon,0.7 m (2′04″),16.8 kg (37.0 lbs),"1. Inner Focus, 2. Ice Body, Moody (hidden ability)",1 HP,"190 (24.8% with PokéBall, full HP)",50 (normal),60,Medium Fast,"Fairy, Mineral","50% male, 50% female","20 (4,884–5,140 steps)",50,210,304,50,94,218,50,94,218,50,94,218,50,94,218,50,94,218,2024-04-26 17:43:06.486000
70e954f9-2db7-4314-9530-5bac003fcb23,Snover,"Grass, Ice",Frost Tree Pokémon,1.0 m (3′03″),50.5 kg (111.3 lbs),"1. Snow Warning, Soundproof (hidden ability)",1 Attack,"120 (15.7% with PokéBall, full HP)",50 (normal),67,Slow,"Grass, Monster","50% male, 50% female","20 (4,884–5,140 steps)",60,230,324,62,116,245,50,94,218,62,116,245,60,112,240,40,76,196,2024-04-26 17:43:06.487000
a41f6821-2f3d-464c-a7ea-1d954c0bbfdd,Snubbull,Fairy,Fairy Pokémon,0.6 m (2′00″),7.8 kg (17.2 lbs),"1. Intimidate, 2. Run Away, Rattled (hidden ability)",1 Attack,"190 (24.8% with PokéBall, full HP)",50 (normal),60,Fast,"Fairy, Field","25% male, 75% female","20 (4,884–5,140 steps)",60,230,324,80,148,284,50,94,218,40,76,196,40,76,196,30,58,174,2024-04-26 17:43:06.487000
bd6ebf44-d3ad-455f-a4e1-76443921fa30,Sobble,Water,Water Lizard Pokémon,0.3 m (1′00″),4.0 kg (8.8 lbs),"1. Torrent, Sniper (hidden ability)","1 Sp. Def, 1 Speed","45 (5.9% with PokéBall, full HP)",50 (normal),62,Medium Slow,"Field, Water 1","87.5% male, 12.5% female","20 (4,884–5,140 steps)",50,210,304,40,76,196,40,76,196,70,130,262,40,76,196,70,130,262,2024-04-26 17:43:06.488000
e5d58f2a-2a9b-42a0-98e8-bc04cb56db04,Solgaleo,"Psychic, Steel",Sunne Pokémon,3.4 m (11′02″),230.0 kg (507.1 lbs),1. Full Metal Body,3 Attack,"45 (5.9% with PokéBall, full HP)",0 (lower than normal),306,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",137,384,478,137,251,410,107,197,344,113,207,357,89,164,304,97,179,322,2024-04-26 17:43:06.488000
996ce25f-b6ed-4c03-9bed-ff043c023d3a,Solosis,Psychic,Cell Pokémon,0.3 m (1′00″),1.0 kg (2.2 lbs),"1. Overcoat, 2. Magic Guard, Regenerator (hidden ability)",1 Sp. Atk,"200 (26.1% with PokéBall, full HP)",50 (normal),58,Medium Slow,Amorphous,"50% male, 50% female","20 (4,884–5,140 steps)",45,200,294,30,58,174,40,76,196,105,193,339,50,94,218,20,40,152,2024-04-26 17:43:06.488000
b3585340-f5de-4c71-a2b5-0e14f4e991e0,Solrock,"Rock, Psychic",Meteorite Pokémon,1.2 m (3′11″),154.0 kg (339.5 lbs),1. Levitate,2 Attack,"45 (5.9% with PokéBall, full HP)",50 (normal),161,Fast,Mineral,Genderless,"25 (6,169–6,425 steps)",90,290,384,95,175,317,85,157,295,55,103,229,65,121,251,70,130,262,2024-04-26 17:43:06.489000
0e394cc1-8df5-4da7-a260-e1122a5d1f9d,Spearow,"Normal, Flying",Tiny Bird Pokémon,0.3 m (1′00″),2.0 kg (4.4 lbs),"1. Keen Eye, Sniper (hidden ability)",1 Speed,"255 (33.3% with PokéBall, full HP)",50 (normal),52,Medium Fast,Flying,"50% male, 50% female","15 (3,599–3,855 steps)",40,190,284,60,112,240,30,58,174,31,60,177,31,60,177,70,130,262,2024-04-26 17:43:06.489000
51e82d5f-cf92-48db-9391-eedc888f0b70,Spectrier,Ghost,Swift Horse Pokémon,2.0 m (6′07″),44.5 kg (98.1 lbs),1. Grim Neigh,3 Sp. Atk,"3 (0.4% with PokéBall, full HP)",35 (lower than normal),290,Slow,Undiscovered,Genderless,"120 (30,584–30,840 steps)",100,310,404,65,121,251,60,112,240,145,265,427,80,148,284,130,238,394,2024-04-26 17:43:06.489000
832eedf6-8e1f-4349-9ce0-e89cf56a8826,Spewpa,Bug,Scatterdust Pokémon,0.3 m (1′00″),8.4 kg (18.5 lbs),"1. Shed Skin, Friend Guard (hidden ability)",2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),75,Medium Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",45,200,294,22,44,157,60,112,240,27,53,168,30,58,174,29,56,172,2024-04-26 17:43:06.490000
ca140518-6b39-4ec2-8800-b5ea6d420224,Spheal,"Ice, Water",Clap Pokémon,0.8 m (2′07″),39.5 kg (87.1 lbs),"1. Thick Fat, 2. Ice Body, Oblivious (hidden ability)",1 HP,"255 (33.3% with PokéBall, full HP)",50 (normal),58,Medium Slow,"Field, Water 1","50% male, 50% female","20 (4,884–5,140 steps)",70,250,344,40,76,196,50,94,218,55,103,229,50,94,218,25,49,163,2024-04-26 17:43:06.490000
ec1bf05e-2fa2-4158-ba94-f9cee2042e0e,Spidops,Bug,Trap Pokémon,1.0 m (3′03″),16.5 kg (36.4 lbs),"1. Insomnia, Stakeout (hidden ability)",2 Defense,"120 (15.7% with PokéBall, full HP)",50 (normal),141,Erratic,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,79,146,282,92,170,311,52,98,223,86,159,298,35,67,185,2024-04-26 17:43:06.491000
3c1a61be-95a5-4a70-b947-3d6ce32df16f,Spinarak,"Bug, Poison",String Spit Pokémon,0.5 m (1′08″),8.5 kg (18.7 lbs),"1. Swarm, 2. Insomnia, Sniper (hidden ability)",1 Attack,"255 (33.3% with PokéBall, full HP)",50 (normal),50,Fast,Bug,"50% male, 50% female","15 (3,599–3,855 steps)",40,190,284,60,112,240,40,76,196,40,76,196,40,76,196,30,58,174,2024-04-26 17:43:06.491000
61111261-9360-46cb-a709-65035fcc426b,Spinda,Normal,Spot Panda Pokémon,1.1 m (3′07″),5.0 kg (11.0 lbs),"1. Own Tempo, 2. Tangled Feet, Contrary (hidden ability)",1 Sp. Atk,"255 (33.3% with PokéBall, full HP)",50 (normal),126,Fast,"Field, Human-Like","50% male, 50% female","15 (3,599–3,855 steps)",60,230,324,60,112,240,60,112,240,60,112,240,60,112,240,60,112,240,2024-04-26 17:43:06.491000
625773ad-29ec-4b01-a1c1-cdacd1c76e8b,Spiritomb,"Ghost, Dark",Forbidden Pokémon,1.0 m (3′03″),108.0 kg (238.1 lbs),"1. Pressure, Infiltrator (hidden ability)","1 Defense, 1 Sp. Def","100 (13.1% with PokéBall, full HP)",50 (normal),170,Medium Fast,Amorphous,"50% male, 50% female","30 (7,454–7,710 steps)",50,210,304,92,170,311,108,198,346,92,170,311,108,198,346,35,67,185,2024-04-26 17:43:06.492000
